_id,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.WiFi,attributes.BikeParking,attributes.BusinessParking,attributes.BusinessAcceptsCreditCards,attributes.RestaurantsReservations,attributes.Caters,attributes.OutdoorSeating,attributes.RestaurantsGoodForGroups,attributes.RestaurantsPriceRange2,attributes.Ambience,attributes.HasTV,attributes.Alcohol,attributes.RestaurantsTakeOut,attributes.NoiseLevel,attributes.RestaurantsAttire,attributes.RestaurantsDelivery,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday,attributes.GoodForKids,attributes.ByAppointmentOnly
63bc8fa899903bc4b31f7679,KJBiD2TiptcncaH8RkKo6A,Target,3770 N Goldenrod Rd,Winter Park,FL,32792,28.595167,-81.288124,3.0,40,1,"Food, Department Stores, Grocery, Shopping, Fashion, Electronics, Home & Garden, Furniture Stores",u'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,False,False,,2,,False,,None,,,False,0:0-0:0,7:0-22:0,8:0-22:0,8:0-21:0,7:0-23:0,8:0-22:0,8:0-22:0,,False
63bc8fa899903bc4b31f767a,lOrIttJhPbvIrZsO4rxyzQ,Bromfield Nails,23 Bromfield St,Boston,MA,02108,42.356722,-71.0600302,2.5,100,1,"Beauty & Spas, Nail Salons",,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,,,,1,,,,,,,,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,11:0-17:0,,False
63bc8fa899903bc4b31f767b,_i64BkKLkm9qNn7WBQsMmQ,Double J Tire Center,6841 NE Martin Luther King  Blvd,Portland,OR,97211,45.572652,-122.661704,4.5,38,1,"Tires, Automotive, Wheel & Rim Repair",,,,True,,,,,,,,,,,,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-16:0,,,False
63bc8fa899903bc4b31f767c,RYTazB6j1J3WbGOeK8onGQ,Budget Rent A Car,1 Jeff Fuqua Blvd,Orlando,FL,32827,28.4311577,-81.308083,1.5,336,1,"Car Rental, Hotels & Travel",,,,,,,,,,,,,,,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,,
63bc8fa899903bc4b31f767d,_WTQPEX3oNVT8cSz9UKsFQ,Geng Shi Ji,8338 Capstan Way,Richmond,BC,V6X 4B5,49.1871609,-123.1313808,3.0,14,1,"Chinese, Restaurants",,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,True,,,True,3,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,,True,,,True,17:0-22:0,17:0-22:0,,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,True,
63bc8fa899903bc4b31f767e,fBvQQUk1-V9IUA8PbuYFWg,Newk's Eatery,408 Congress Ave,Austin,TX,78701,30.2666386,-97.7436592,3.5,43,1,"Pizza, Restaurants, American (Traditional), American (New), Sandwiches",'free',,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,True,None,True,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,u'beer_and_wine',True,,'casual',True,0:0-0:0,10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,,,True,
63bc8fa899903bc4b31f767f,HunvZ5dE3-_kx-lcGBuweg,Prime Dental Care,11400 SE 37th Ave,Milwaukie,OR,97222,45.440518,-122.6239692,3.0,9,1,"Health & Medical, General Dentistry, Home Health Care, Cosmetic Dentists, Dentists, Periodontists",,,,True,,,,,,,,,,,,,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,,,,True
63bc8fa899903bc4b31f7680,4f1MpunVzcEZ2v4HNQa2uw,Lai Thai Food Cart,SW 2st Columbia St,Portland,OR,97201,45.5130803159,-122.6762986556,4.0,20,0,"Food Stands, Thai, Soup, Restaurants",u'no',True,,True,False,,False,True,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,u'none',True,,u'casual',False,11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,,,True,
63bc8fa899903bc4b31f7681,xH0jFsCsdC5qIRCPK2rQQw,Pain Relief Partners,"406 SE 131st Ave, Ste 203",Vancouver,WA,98683,45.6184465357,-122.5385529448,4.0,5,1,"Pain Management, Chiropractors, Doctors, Alternative Medicine, Medical Centers, Neuropathologists, Health & Medical",u'free',,,True,,,,,,,,,,,,,0:0-0:0,8:30-15:0,10:0-17:0,8:30-15:0,,,,,True
63bc8fa899903bc4b31f7682,ZmWg2G1pKlUDV9VkxdNY9A,State of Ohio BMV,1970 W Broad St,Columbus,OH,43223,39.9576569,-83.0535712,3.5,11,0,Public Services & Government,,,,,,,,,,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f7683,78jsDlz-HCFrsXqOxi5ybA,Newton St Garage Auto Serv,9 Newton St,Brighton,MA,02135,42.3562993,-71.1627104,4.5,7,1,"Automotive, Auto Repair",,,,True,,,,,,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f7684,xFT6TG7V6w9M8jd4h8mvTA,The Carpenter's Daughter,3090 Fisher Rd,Columbus,OH,43204,39.9719466,-83.0822311,4.0,8,0,"Antiques, Fashion, Home Decor, Shopping, Used, Vintage & Consignment, Furniture Stores, Furniture Repair, Home & Garden, Local Services",,,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,,,,,,,,,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,12:0-16:0,,False
63bc8fa899903bc4b31f7685,k435gqoMV8HZTAqc1TaEpg,"James Hicks, MD",12221 N Mo Pac Expy,Austin,TX,78758,30.4114435,-97.7062822,2.5,5,1,"Health & Medical, Doctors, Otologists",,,,,,,,,,,,,,,,,,,,,,,,,True
63bc8fa899903bc4b31f7686,J4BjYHtwdY6i0_DaLgdWmg,Ridge Painting & Restoration,"8 Ransom Rd, Ste 2",Brighton,MA,02135,42.3434107,-71.1446006,5.0,28,1,"Home Services, Painters",,,,False,,,,,,,,,,,,,7:0-21:0,7:0-21:30,7:0-21:30,7:0-21:30,7:0-21:30,7:0-21:30,7:0-21:30,,False
63bc8fa899903bc4b31f7687,bBNCUzEJZn8ASQ5LNWOHEg,Panera Bread,1334 Park St,Stoughton,MA,02072,42.1018007,-71.0665358,2.5,55,1,"Restaurants, Sandwiches, Breakfast & Brunch, Bagels, Soup, Bakeries, Food, Salad",'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,True,True,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,'none',True,u'average','casual',True,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,7:0-21:0,7:0-21:0,True,
63bc8fa899903bc4b31f7688,LjQ_z_eYTvbPkdnxD_Ucrw,Zaika Indian Contemporary Cuisine,9025 Research Blvd,Austin,TX,78758,30.3729298,-97.7240756,4.0,149,1,"Restaurants, Indian",u'free',,"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",True,True,,False,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,,True,,u'casual',True,17:0-21:30,17:0-21:30,17:0-21:30,17:0-21:30,17:0-22:0,17:0-22:0,17:0-21:30,True,
63bc8fa899903bc4b31f7689,FBFk8bV5pT7etlOjqFp70A,Embarc Vancouver,1001 Hornby Street,Vancouver,BC,V6Z 3A6,49.280488,-123.125263,3.5,6,1,"Hotels & Travel, Hotels, Resorts, Event Planning & Services",u'free',,,,,,,,3,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f768a,9Bt9MMtmjPB6IykEMrFB7A,Tavern in the Square,100 District Ave,Burlington,MA,01803,42.4852702,-71.2121289,3.0,406,1,"Sports Bars, Soup, American (New), Restaurants, Bars, Nightlife, Breakfast & Brunch, American (Traditional)",u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,u'full_bar',True,u'loud',u'casual',True,11:30-1:0,11:30-1:0,11:30-1:0,11:30-1:0,11:30-1:0,11:30-1:0,10:0-1:0,True,
63bc8fa899903bc4b31f768b,C1Jkjsqoz1AsYJy28IosQg,La Michoacana Market,3160 S Hamilton Rd,Columbus,OH,43232,39.9121393441,-82.8802343968,3.5,7,1,"International Grocery, Meat Shops, Specialty Food, Convenience Stores, Food, Mexican, Restaurants",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,True,,,,,,,True,,,,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,,
63bc8fa899903bc4b31f768c,LDVnIEG0bGHhBt__DPQvyQ,Dollar Tree Store,4571 Morse Centre Rd,Columbus,OH,43229,40.0609378,-82.9656979,3.5,5,1,"Shopping, Fashion, Department Stores",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,,,,1,,,,,,,,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,9:0-21:0,,
63bc8fa899903bc4b31f768d,NcFYw0jBKldrNXkhEzJnSg,Family Kitchen,198 Bunker Hill St,Charlestown,MA,02129,42.378711,-71.062136,4.5,14,0,"Restaurants, Italian, Pizza, Delis, Sandwiches",u'no',,,True,False,,False,True,1,,,u'none',True,u'quiet',u'casual',True,10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,11:0-15:0,,True,
63bc8fa899903bc4b31f768e,LfNP5_Pi1w9nXDnoBZ2siw,H&M,4200 Conroy Rd,Orlando,FL,32839,28.4855897,-81.4316837,2.5,19,1,"Men's Clothing, Fashion, Women's Clothing, Shopping, Children's Clothing",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,,,,3,,,,,,,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-19:0,,
63bc8fa899903bc4b31f768f,EXeV_qzezFDr2eU3Dk4nqA,Orlando Neurosurgery PA,1605 W Fairbanks Ave,Winter Park,FL,32789,28.5937163,-81.3710901,2.0,7,1,"Health & Medical, Neurologist, Surgeons, Doctors",,,,,,,,,,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f7690,7xOOgAzl-G2-X4WvG6DrMg,Kaplan Orthodontics,"4700 Chamblee Dunwoody Rd, Ste 300",Dunwoody,GA,30338,33.9293763,-84.3144694,5.0,28,1,"Health & Medical, Orthodontists, Doctors, Orthopedists, Dentists",u'free',,,True,,,,,,,,,,,,,0:0-0:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-12:30,,,,True
63bc8fa899903bc4b31f7691,VwJ_TK-HZcW_G-K70KpUlQ,Cosmetic Dental & Implant Center,"5555 Peachtree Dunwoody Rd, Ste 140",Atlanta,GA,30342,33.9057748,-84.3519859,4.0,6,1,"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry",,,,True,,,,,,,,,,,,,8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,,,,,True
63bc8fa899903bc4b31f7692,RCu6rMEuzYobGOSVws40fQ,Bugaboo Creek Steak House,551 John Mahar Hwy,Braintree,MA,02184,42.1987675,-71.0003282,2.5,66,0,"American (Traditional), Steakhouses, Restaurants",u'no',False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,True,False,True,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,u'full_bar',True,u'average',u'casual',False,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:30,11:30-22:30,11:30-21:0,True,
63bc8fa899903bc4b31f7693,f8V8ZAkASQCieNft2miQIQ,Solay Bistro,5786 Emporium Sq,Columbus,OH,43231,40.0864583,-82.9501165,4.0,30,0,"Ethnic Food, African, Food, Restaurants, Specialty Food",,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,2,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0,,
63bc8fa899903bc4b31f7694,GH3D02sDvOT4A9JxgL0sxg,Curly's Fried Chicken,1021 Howell Mill Rd,Atlanta,GA,30318,33.7826388,-84.4115507,4.0,66,0,"Restaurants, Southern",u'no',,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,True,True,False,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'none',True,u'average',u'casual',False,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,12:0-23:0,12:0-20:0,True,
63bc8fa899903bc4b31f7695,lyhNDfX8UatlRO5H3Kfccg,Caspian Kabob,4237 N Mississippi Ave,Portland,OR,97217,45.554568,-122.675674,5.0,187,1,"Restaurants, Food Trucks, Food Stands, Food, Middle Eastern, Persian/Iranian, Mediterranean",'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,False,True,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,'none',True,u'average','casual',True,0:0-0:0,,,,,,,True,False
63bc8fa899903bc4b31f7696,A_BMUsg_EAwh-_XRFEUfDA,Discount Tire,"1608 W Osceola Pkwy, Ste 300",Kissimmee,FL,34741,28.3403853635,-81.4205455608,4.5,59,1,"Tires, Wheel & Rim Repair, Automotive, Local Services, Auto Parts & Supplies, Self Storage",,,,True,,,,,,,,,True,,,False,0:0-0:0,8:0-18:0,8:0-18:0,8:0-13:0,8:0-18:0,8:0-17:0,,,
63bc8fa899903bc4b31f7697,LniaQ-j3OG_qzaNSrewsbg,Cabbagetown Graffiti Murals,,Atlanta,GA,30307,33.7724417,-84.3279093,5.0,6,1,"Art Galleries, Arts & Entertainment, Shopping, Local Flavor",,,,,,,,,,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f7698,ZQe-QTcGpo8IAV0NHHpdhA,The Potting Bench,494 Quincy Ave,Braintree,MA,02184,42.235191,-70.979162,4.0,10,0,"Florists, Event Planning & Services, Flowers & Gifts, Home & Garden, Floral Designers, Shopping, Firewood, Home Services, Nurseries & Gardening, Christmas Trees, Gift Shops",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,2,,,,,,,True,8:0-19:0,8:0-19:0,8:0-20:0,8:0-20:0,9:0-17:0,9:0-12:0,,,False
63bc8fa899903bc4b31f7699,aUo7uI2kEMzG4D8HSNzlVg,Star Motors,19215 SW Teton Ave,Tualatin,OR,97062,45.3818478,-122.7834885,4.5,8,1,"Auto Repair, Transmission Repair, Automotive",u'free',,,True,,,,,,,,,,,,,8:0-17:30,8:0-17:30,8:0-17:30,8:0-17:30,8:0-17:30,,,,
63bc8fa899903bc4b31f769a,FJ-r3hOMbcq0p7Z5yH9oew,Olive Garden Italian Restaurant,1604 W Osceola Pkwy,Kissimmee,FL,34741,28.3417838,-81.4216743,3.5,87,1,"Italian, Wine Bars, Nightlife, Salad, Bars, Restaurants, Soup",'free',False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,True,False,True,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,u'full_bar',True,u'average',u'casual',False,0:0-0:0,11:0-22:0,11:0-22:0,11:0-20:0,11:0-23:0,11:0-23:0,11:0-22:0,True,
63bc8fa899903bc4b31f769b,AswfIMfS_1eLHQt_m0Poog,Archery Games Boston,"121 Webster Ave, Ste 3",Chelsea,MA,02150,42.4016068,-71.0240545,4.5,15,1,"Archery, Team Building Activities, Arts & Entertainment, Event Planning & Services, Stadiums & Arenas, Active Life",,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,17:0-22:0,17:0-22:0,11:0-23:0,11:0-23:0,,
63bc8fa899903bc4b31f769c,p5dm2fCBQ0_hysaWtXxCqQ,Ansley Mall Cleaners,1544 Piedmont Ave NE,Atlanta,GA,30324,33.7984196,-84.3709623,2.0,9,1,"Local Services, Dry Cleaning & Laundry, Laundry Services",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,,,,2,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f769d,wz2x3OLSuvpmzyfjdtGwWw,BedMart Mattress Superstores,6670 SW Bonita Rd,Tigard,OR,97224,45.4147765,-122.7452279,4.5,16,1,"Shopping, Home & Garden, Mattresses",,,None,True,,,,,4,,,,,,,,0:0-0:0,10:0-20:0,10:0-20:0,10:0-20:0,9:0-20:0,9:0-18:0,10:0-18:0,,
63bc8fa899903bc4b31f769e,LHPzReyrFStB08KwMcyP2w,Boat Cruise Summer Series,200 Seaport Blvd,Boston,MA,02210,42.3513667,-71.0404909,3.0,5,1,"Event Planning & Services, Venues & Event Spaces, DJs",,,,,,,,,,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f769f,yHY9b4CiCe6dtx7K--_JRg,John's Fine Food,4161 Jonesboro Rd,Forest Park,GA,30297,33.640923,-84.3624404,3.0,40,1,"Caterers, Southern, Restaurants, Event Planning & Services",'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,,False,True,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,'none',True,'quiet','casual',False,,,,,,,,True,
63bc8fa899903bc4b31f76a0,GXNYOB1xIu68_fF-8h1srg,C G's Auto Paint & Body,5431 Byers Cir W,Columbus,OH,43229,40.0758852,-82.9999196,4.5,6,1,"Body Shops, Automotive",,,,,,,,,,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f76a1,soRbtvgWVNqCk2YeMhYrlw,Bird Eye Institute,895 Outer Rd,Orlando,FL,32814,28.558774,-81.3286603,1.5,7,1,"Doctors, Optometrists, Ophthalmologists, Health & Medical",,,,True,,,,,,,,,,,,,,,,,,,,,True
63bc8fa899903bc4b31f76a2,Dq0NeuyWBLNsGyLk4qsFag,Dental World,1410 Terrell Mill Rd,Marietta,GA,30067,33.9179973,-84.4676594,3.5,21,1,"Health & Medical, General Dentistry, Oral Surgeons, Dentists, Periodontists, Cosmetic Dentists, Pediatric Dentists",u'free',,,True,,,,,,,,,,,,,0:0-0:0,9:0-17:0,9:0-17:0,9:0-18:0,9:0-14:0,,,,False
63bc8fa899903bc4b31f76a3,4KJ8eQ4VJuOfuXuoWRj6Nw,Stuttgart Autotech,17263 Pilkington Rd,Lake Oswego,OR,97035,45.4008827,-122.7337491,4.5,18,1,"Automotive, Auto Repair",,,,True,,,,,,,,,,,,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,,,,
63bc8fa899903bc4b31f76a4,az0DEo7NfL1Y8IKxLD1L_A,Starbucks,Boston Logan International Airport,Boston,MA,02128,42.3632133,-71.0248263,1.5,16,0,"Food, Coffee & Tea",'free',False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,False,False,,2,,,,True,,,,0:0-0:0,4:0-21:0,4:0-21:0,4:0-21:0,4:0-21:0,4:0-21:0,4:0-21:0,,
63bc8fa899903bc4b31f76a5,m8vCZxHC2a7OSUdaqBO4vQ,Advantage Rent A Car,2200 Rental Car Center Pkwy,College Park,GA,30337,33.6398771,-84.4643134,1.5,217,1,"Hotels & Travel, Car Rental",,,,,,,,,,,,,,,,,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,,False
63bc8fa899903bc4b31f76a6,IAxXfqa5dZ89oWLhiNpwhA,4-U Mart,608 SE 157th Ave,Vancouver,WA,98684,45.6166884,-122.5116497,1.0,5,1,"Food, Grocery",,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,,,,2,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f76a7,AaNj_9KNy9t1H1cu1NCNLQ,Mumbai Masala Restaurant,"333 Brooksbank Avenue, Unit 770",North Vancouver,BC,V7J 3V8,49.310091,-123.041686,3.5,54,1,"Restaurants, Indian",u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,False,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,u'full_bar',True,u'average',u'casual',True,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,12:0-21:30,12:0-21:30,True,
63bc8fa899903bc4b31f76a8,EMHdIrJ1J8u78HfKOkTEXQ,Harrison Animal Clinic,2100 SE Ochoco St,Portland,OR,97222,45.4584305,-122.6408626,3.5,5,0,"Veterinarians, Pets",,,,,,,,,,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f76a9,Xz6aqENKlT4FU-ZBvrf_ow,Bugambilias,747 W Lancaster,Orlando,FL,32809,28.464982,-81.390952,4.5,43,1,"Restaurants, Mexican",'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,None,True,1,"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",True,'none',True,'average','casual',True,8:0-21:0,,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,True,
63bc8fa899903bc4b31f76aa,Ld88I1LFRlxnFlQVIoHAJw,AutoNation Toyota Winter Park,225 N Semoran Blvd,Winter Park,FL,32792,28.5982529399,-81.305484486,3.5,246,1,"Automotive, Auto Parts & Supplies, Car Dealers, Auto Repair",,,,True,,,,,,,,,,,,,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,11:0-19:0,,
63bc8fa899903bc4b31f76ab,6Y0lQh4O-9JCutgyuMNq0g,Loca Luna,550 Amsterdam Ave NE,Atlanta,GA,30306,33.788608261,-84.3690906035,3.5,658,1,"Latin American, Tapas Bars, Brazilian, Restaurants",u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}",True,'full_bar',True,u'loud','casual',True,0:0-0:0,,,16:0-22:0,12:0-23:0,12:0-23:0,12:0-20:0,False,
63bc8fa899903bc4b31f76ac,PZ9MNSdve4iiG87D2lh_Ow,Philippine Market,3645 SW Elliott Pl,Beaverton,OR,97006,45.4935085,-122.8529243,4.5,8,1,"Filipino, Convenience Stores, Food, Restaurants, Specialty Food, Grocery, International Grocery",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,True,,,1,,,,True,,,,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,12:0-17:0,12:0-16:0,,
63bc8fa899903bc4b31f76ad,RZAKup8sEHYXwfyXLB1J0w,Tires Plus,3100 Garden St,Titusville,FL,32796,28.6176978,-80.8408495,1.5,6,1,"Automotive, Tires, Auto Parts & Supplies, Oil Change Stations, Auto Repair",,,,,,,,,,,,,,,,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,,,
63bc8fa899903bc4b31f76ae,tYhcRgwiabSSUz2RoP5z9A,Village Pet Supply,740 S High St,Columbus,OH,43206,39.9470078,-82.99747,4.5,6,0,"Pet Stores, Pets",,,,,,,,,,,,,,,,,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-18:0,,,
63bc8fa899903bc4b31f76af,Lye66-VKsO-npfyo3o7qeg,Libby's Liquor Market,575 Massachusetts Ave,Cambridge,MA,02139,42.365013,-71.102406,2.5,27,1,"Beer, Wine & Spirits, Food",,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,False,,,2,,,,True,,,,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,12:0-23:0,,
63bc8fa899903bc4b31f76b0,F_q_c_XhuuKMlqvsdZffvA,Yen Hair and Beauty,10 Kneeland St,Boston,MA,02111,42.351036,-71.062456,4.0,20,1,"Beauty & Spas, Hair Salons",,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,1,,,,,,,,9:30-18:0,,9:30-18:0,9:30-18:0,9:30-18:0,9:30-18:0,9:30-18:0,True,False
63bc8fa899903bc4b31f76b1,LN1KLqHfhhR76FAZlRGTbw,E Resumes Austin,,Austin,TX,78759,30.401356,-97.7525352,4.5,5,1,"Editorial Services, Career Counseling, Life Coach, Professional Services",,,,,,,,,,,,,,,,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,,,,
63bc8fa899903bc4b31f76b2,BRSTpCa67ES2qRr9-y-9PQ,Coats & Tails Dog Grooming Salon,1313 S Park Ave,Sanford,FL,32771,28.8002994,-81.2676922,4.5,6,1,"Pet Groomers, Pet Services, Pet Sitting, Pets",,,,,,,,,,,,,,,,,8:30-17:0,8:30-17:0,8:30-17:0,8:30-17:0,8:30-17:0,8:30-17:0,,,
63bc8fa899903bc4b31f76b3,upY1H63uocaOJm_cBD81ww,The Victor by Windsor,110 Beverly St,Boston,MA,02114,42.3655068,-71.0598409,3.5,21,1,"Apartments, Home Services, Real Estate",,,,True,,,,,,,,,,,,,9:0-18:0,9:0-18:0,11:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,12:0-17:0,,False
63bc8fa899903bc4b31f76b4,nprxRXqM8zhOsd61XULrkg,Pawsitive Thoughts,880 Boston Rd,Billerica,MA,01821,42.5272227,-71.2253784,5.0,5,0,"Pet Stores, Pets",,,,,,,,,,,,,,,,,,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-16:0,,,
63bc8fa899903bc4b31f76b5,EnOk25EuXZmzzZtU1DsBag,Publix,2295 Aloma Ave,Winter Park,FL,32792,28.6024150577,-81.3220632903,3.5,19,1,"Food, Grocery",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,True,,,2,,,,True,,,True,,,,,,,,,
